Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player,Ht
1971-72,22.0,INA,ABA,F-C,73.0,,19.0,2.7,5.6,0.488,0.0,0.1,0.2,2.7,5.5,0.491,0.489,1.6,2.4,0.644,2.1,4.5,6.5,0.7,,,1.2,2.9,7.1,Darnell Hillman,6-9
1972-73,23.0,INA,ABA,F-C,84.0,,30.3,3.9,8.8,0.446,0.0,0.1,0.0,3.9,8.6,0.452,0.446,1.8,3.0,0.587,2.6,6.2,8.8,1.5,,1.4,1.8,3.5,9.6,Darnell Hillman,6-9
1973-74,24.0,INA,ABA,F-C,83.0,,27.9,4.0,7.9,0.498,0.0,0.1,0.375,3.9,7.8,0.5,0.501,1.2,2.3,0.518,2.4,5.8,8.1,1.2,0.8,2.1,2.1,3.6,9.1,Darnell Hillman,6-9
1974-75,25.0,INA,ABA,F-C,81.0,,32.1,6.0,11.4,0.527,0.0,0.0,0.0,6.0,11.3,0.529,0.527,1.9,2.5,0.752,3.7,5.6,9.2,1.6,0.9,1.6,2.6,4.1,13.9,Darnell Hillman,6-9
1975-76,26.0,INA,ABA,F-C,74.0,,29.3,5.1,11.2,0.453,0.0,0.1,0.25,5.1,11.1,0.454,0.454,3.3,4.5,0.723,3.4,5.7,9.1,2.0,1.1,1.1,2.6,4.1,13.4,Darnell Hillman,6-9
1976-77,27.0,IND,NBA,F-C,82.0,,28.1,4.4,9.9,0.443,,,,4.4,9.9,0.443,0.443,2.0,3.0,0.66,2.8,5.7,8.5,2.0,1.2,1.3,,4.3,10.7,Darnell Hillman,6-9
1977-78,28.0,TOT,NBA,F-C,78.0,,25.2,4.4,9.1,0.479,,,,4.4,9.1,0.479,0.479,2.1,3.7,0.584,2.6,4.8,7.4,1.3,0.8,1.0,2.2,3.7,10.9,Darnell Hillman,6-9
1978-79,29.0,KCK,NBA,F-C,78.0,,20.7,2.7,5.5,0.493,,,,2.7,5.5,0.493,0.493,1.6,2.9,0.558,1.8,3.8,5.5,1.2,0.6,0.8,1.7,3.7,7.0,Darnell Hillman,6-9
1979-80,30.0,GSW,NBA,F-C,49.0,,14.4,1.7,3.7,0.458,0.0,0.0,,1.7,3.7,0.458,0.458,0.7,1.4,0.5,1.2,2.5,3.7,1.0,0.4,0.5,1.2,2.6,4.0,Darnell Hillman,6-9
