Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player,Ht
1971-72,22.0,TOT,ABA,C,81,,25.2,5.3,11.5,.460,0.0,0.0,.000,5.3,11.5,.461,.460,1.7,2.1,.804,3.4,5.7,9.1,0.8,,,1.4,2.2,12.3,Randy Denton,6-10
1972-73,23.0,MMT,ABA,C,66,,33.4,7.2,14.8,.482,0.0,0.1,.375,7.1,14.7,.483,.484,2.7,3.6,.747,4.2,8.2,12.4,1.5,,,1.9,3.0,17.0,Randy Denton,6-10
1973-74,24.0,MMT,ABA,C,79,,28.1,5.7,11.4,.496,0.0,0.0,.000,5.7,11.4,.497,.496,2.0,2.5,.792,3.2,6.6,9.8,1.9,0.7,0.4,2.1,2.8,13.3,Randy Denton,6-10
1974-75,25.0,UTS,ABA,C,75,,19.8,4.0,8.0,.503,0.0,0.0,,4.0,8.0,.503,.503,1.2,1.6,.767,2.1,4.3,6.3,1.2,0.4,0.6,1.3,2.3,9.2,Randy Denton,6-10
1975-76,26.0,TOT,ABA,C,67,,23.0,4.2,9.5,.446,0.0,0.0,.000,4.2,9.4,.447,.446,1.2,1.5,.838,2.3,5.4,7.7,1.3,0.6,0.5,1.2,2.7,9.7,Randy Denton,6-10
1976-77,27.0,ATL,NBA,C,45,,15.6,2.3,5.7,.402,,,,2.3,5.7,.402,.402,0.7,1.0,.702,1.8,3.0,4.8,0.7,0.3,0.4,,2.2,5.3,Randy Denton,6-10
