Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player,Ht
1979-80,19.0,NJN,NBA,F,70,,23.7,5.6,11.9,.469,0.0,0.1,.250,5.6,11.8,.470,.470,2.4,3.5,.694,2.5,4.7,7.2,1.4,0.9,0.5,2.0,2.5,13.6,Cliff Robinson,6-9
1980-81,20.0,NJN,NBA,F,63,,28.9,8.3,17.0,.491,0.0,0.0,1.000,8.3,17.0,.490,.491,2.8,3.9,.718,1.9,5.7,7.6,1.7,0.9,0.8,2.9,3.4,19.5,Cliff Robinson,6-9
1981-82,21.0,TOT,NBA,F,68,59,32.0,7.6,16.8,.453,0.0,0.1,.000,7.6,16.8,.455,.453,3.3,4.6,.709,2.6,6.4,9.0,1.8,1.3,1.5,2.2,3.3,18.5,Cliff Robinson,6-9
1982-83,22.0,CLE,NBA,F,77,75,33.8,7.6,16.0,.477,0.0,0.1,.000,7.6,15.9,.479,.477,2.8,3.9,.708,2.5,8.6,11.1,1.9,0.8,0.8,2.9,3.5,18.0,Cliff Robinson,6-9
1983-84,23.0,CLE,NBA,F,73,70,32.9,7.3,16.2,.450,0.0,0.0,.500,7.3,16.2,.450,.450,3.2,4.6,.701,2.1,8.2,10.3,2.5,0.7,0.4,2.6,2.7,17.8,Cliff Robinson,6-9
1984-85,24.0,WSB,NBA,F,60,37,31.2,7.0,14.9,.471,0.0,0.1,.333,7.0,14.9,.471,.472,2.6,3.6,.742,2.4,6.8,9.1,2.5,0.9,0.8,2.7,3.1,16.7,Cliff Robinson,6-9
1985-86,25.0,WSB,NBA,F,78,78,32.9,7.6,16.1,.474,0.0,0.1,.250,7.6,16.0,.475,.475,3.4,4.5,.762,2.3,6.4,8.7,2.4,1.3,0.6,2.6,2.8,18.7,Cliff Robinson,6-9
1986-87,26.0,PHI,NBA,F,55,30,28.8,6.1,13.3,.464,0.0,0.1,.000,6.1,13.2,.466,.464,2.5,3.3,.755,1.6,4.0,5.6,1.6,1.6,0.5,2.2,2.7,14.8,Cliff Robinson,6-9
1987-88,27.0,PHI,NBA,F,62,51,34.0,7.8,16.8,.464,0.0,0.1,.222,7.8,16.6,.466,.465,3.4,4.7,.717,1.9,4.7,6.5,2.1,1.3,0.6,2.6,3.1,19.0,Cliff Robinson,6-9
1988-89,28.0,PHI,NBA,F,14,13,29.7,6.4,13.4,.481,0.0,0.1,.000,6.4,13.3,.484,.481,2.3,3.1,.727,1.4,4.0,5.4,2.3,1.2,0.1,2.4,2.6,15.1,Cliff Robinson,6-9
1991-92,31.0,LAL,NBA,F,9,0,8.7,1.2,3.0,.407,0.0,0.1,.000,1.2,2.9,.423,.407,0.8,0.9,.875,0.8,1.3,2.1,1.0,0.6,0.0,0.8,0.4,3.2,Cliff Robinson,6-9
